gameid, time, roundNum, trialType, extra, clickedObjName, clickedObjCondition, clickedObjTargetStatus, clickedObjSpeakerLocs, clickedObjListenerLocs, alt1Name, alt1Condition, alt1TargetStatus, alt1SpeakerLocs, alt1ListenerLocs, alt2Name, alt2Condition, alt2TargetStatus, alt2SpeakerLocs, alt2ListenerLocs, alt3Name, alt3Condition, alt3TargetStatus, alt3SpeakerLocs, alt3ListenerLocs
9304-4,1592922307124,1,clickedObj,,door_wood_brown_original,filler_color,target,4,4,ball_metal_red,filler,distractor,2,3,ball_metal_red,filler,distractor,1,2,bag_paper_brown_original,filler,competitor,3,1
9304-4,1592922315190,2,clickedObj,,bag_plastic_green,filler_color,target,2,4,vase_glass_blue,filler,distractor,1,2,bowl_metal_green,filler,competitor,3,3,vase_glass_blue,filler,distractor,4,1
9304-4,1592922325197,3,clickedObj,,bag_plastic_blue,filler_color,target,3,4,box_wood_green,filler,distractor,2,2,ruler_metal_blue,filler,competitor,1,1,box_wood_green,filler,distractor,4,3
9304-4,1592922336947,4,clickedObj,,pitcher_metal_blue,low_difficulty,target,2,2,pitcher_glass_blue,difficulty_distractor,distractor,4,4,pitcher_glass_green,difficulty_distractor,distractor,1,3,pitcher_glass_green,difficulty_distractor,distractor,3,1
9304-4,1592922347135,5,clickedObj,,bottle_plastic_green,low_difficulty,target,4,2,bottle_glass_clear_original,difficulty_distractor,distractor,3,3,bottle_glass_clear_original,difficulty_distractor,distractor,1,1,bottle_glass_green,difficulty_distractor,distractor,2,4
9304-4,1592922352729,6,clickedObj,,table_metal_blue,high_difficulty,target,1,1,table_wood_green,difficulty_distractor,distractor,4,4,table_wood_green,difficulty_distractor,distractor,2,3,table_metal_green,difficulty_distractor,distractor,3,2
9304-4,1592922358463,7,clickedObj,,bowl_glass_blue,filler_both,target,3,2,ruler_wood_brown_original,filler,distractor,2,4,vase_glass_blue,filler,competitor,4,3,ruler_wood_brown_original,filler,distractor,1,1
9304-4,1592922374731,8,clickedObj,,ball_metal_silver_original,filler_both,target,3,1,vase_glass_blue,filler,distractor,1,2,vase_glass_blue,filler,distractor,2,4,bowl_metal_silver_original,filler,competitor,4,3
9304-4,1592922386918,9,clickedObj,,cup_plastic_green,low_difficulty,target,4,4,cup_metal_green,difficulty_distractor,distractor,3,3,cup_metal_blue,difficulty_distractor,distractor,1,2,cup_metal_blue,difficulty_distractor,distractor,2,1
9304-4,1592922394837,10,clickedObj,,table_metal_blue,low_difficulty,target,2,4,table_wood_green,difficulty_distractor,distractor,3,1,table_wood_green,difficulty_distractor,distractor,1,2,table_wood_blue,difficulty_distractor,distractor,4,3
9304-4,1592922401879,11,clickedObj,,vase_wood_blue,filler_material,target,2,3,door_steel_silver_original,filler,distractor,1,1,door_steel_silver_original,filler,distractor,3,4,box_wood_green,filler,competitor,4,2
9304-4,1592922410034,12,clickedObj,,bottle_glass_green,low_difficulty,target,3,2,bottle_plastic_clear_original,difficulty_distractor,distractor,4,1,bottle_plastic_clear_original,difficulty_distractor,distractor,2,3,bottle_plastic_green,difficulty_distractor,distractor,1,4
9304-4,1592922415690,13,clickedObj,,ball_metal_green,filler_none,target,4,4,bag_plastic_white_original,filler,competitor,3,1,ruler_wood_brown_original,filler,distractor,2,3,ruler_wood_brown_original,filler,distractor,1,2
9304-4,1592922423011,14,clickedObj,,vase_wood_brown_original,filler_material,target,2,3,ball_plastic_red,filler,distractor,4,2,box_wood_green,filler,competitor,3,4,ball_plastic_red,filler,distractor,1,1
9304-4,1592922435729,15,clickedObj,,jacket_denim_purple,low_difficulty,target,3,3,jacket_leather_green,difficulty_distractor,distractor,4,4,jacket_leather_purple,difficulty_distractor,distractor,2,1,jacket_leather_green,difficulty_distractor,distractor,1,2
9304-4,1592922445500,16,clickedObj,,box_wood_blue,filler_color,target,4,1,bowl_metal_silver_original,filler,distractor,1,3,vase_glass_blue,filler,competitor,3,2,bowl_metal_silver_original,filler,distractor,2,4
9304-4,1592922451015,17,clickedObj,,chair_metal_green,high_difficulty,target,4,2,chair_plastic_purple,difficulty_distractor,distractor,3,1,chair_metal_purple,difficulty_distractor,distractor,2,3,chair_plastic_purple,difficulty_distractor,distractor,1,4
9304-4,1592922455941,18,clickedObj,,door_steel_red,filler_none,target,2,4,vase_glass_clear_original,filler,distractor,4,2,ruler_wood_brown_original,filler,competitor,1,3,vase_glass_clear_original,filler,distractor,3,1
9304-4,1592922461028,19,clickedObj,,box_cardboard_green,filler_none,target,3,4,ruler_metal_blue,filler,distractor,1,2,door_steel_yellow,filler,competitor,2,3,ruler_metal_blue,filler,distractor,4,1
9304-4,1592922483618,20,clickedObj,,spoon_wood_green,high_difficulty,target,1,4,spoon_wood_blue,difficulty_distractor,distractor,4,2,spoon_metal_blue,difficulty_distractor,distractor,2,1,spoon_metal_blue,difficulty_distractor,distractor,3,3
9304-4,1592922490500,21,clickedObj,,bowl_metal_blue,filler_both,target,3,2,ruler_metal_blue,filler,competitor,1,3,box_cardboard_brown_original,filler,distractor,4,4,box_cardboard_brown_original,filler,distractor,2,1
9304-4,1592922495979,22,clickedObj,,plate_paper_blue,high_difficulty,target,2,4,plate_plastic_green,difficulty_distractor,distractor,4,3,plate_plastic_green,difficulty_distractor,distractor,3,1,plate_paper_green,difficulty_distractor,distractor,1,2
9304-4,1592922503214,23,clickedObj,,table_metal_silver_original,high_difficulty,target,3,2,table_wood_green,difficulty_distractor,distractor,2,3,table_metal_green,difficulty_distractor,distractor,1,1,table_wood_green,difficulty_distractor,distractor,4,4
9304-4,1592922508635,24,clickedObj,,ruler_wood_blue,filler_material,target,4,1,bag_plastic_white_original,filler,distractor,3,4,vase_wood_green,filler,competitor,2,3,bag_plastic_white_original,filler,distractor,1,2
9304-4,1592922514010,25,clickedObj,,bowl_glass_green,filler_material,target,3,2,bag_paper_brown_original,filler,distractor,1,1,vase_glass_blue,filler,competitor,4,4,bag_paper_brown_original,filler,distractor,2,3
9304-4,1592922519055,26,clickedObj,,chair_metal_purple,high_difficulty,target,2,2,chair_metal_green,difficulty_distractor,distractor,3,4,chair_wood_green,difficulty_distractor,distractor,1,1,chair_wood_green,difficulty_distractor,distractor,4,3
9304-4,1592922524839,27,clickedObj,,ball_plastic_blue_original,filler_none,target,1,4,box_wood_brown_original,filler,distractor,3,2,box_wood_brown_original,filler,distractor,2,3,bowl_glass_clear_original,filler,competitor,4,1
9304-4,1592922529892,28,clickedObj,,boot_leather_green,high_difficulty,target,3,3,boot_leather_brown,difficulty_distractor,distractor,1,1,boot_rubber_brown,difficulty_distractor,distractor,4,4,boot_rubber_brown,difficulty_distractor,distractor,2,2
9304-4,1592922548366,29,clickedObj,,plate_plastic_blue_original,low_difficulty,target,2,3,plate_paper_white_original,difficulty_distractor,distractor,1,2,plate_paper_white_original,difficulty_distractor,distractor,3,4,plate_paper_blue,difficulty_distractor,distractor,4,1
9304-4,1592922558074,30,clickedObj,,ruler_metal_green,filler_both,target,2,1,box_cardboard_brown_original,filler,distractor,3,2,box_cardboard_brown_original,filler,distractor,1,3,bowl_metal_green,filler,competitor,4,4
9304-4,1592922563656,31,clickedObj,,table_metal_green,high_difficulty,target,1,1,table_wood_blue,difficulty_distractor,distractor,4,2,table_wood_blue,difficulty_distractor,distractor,2,4,table_metal_blue,difficulty_distractor,distractor,3,3
