gameid,time,roundNum,sender,contents
5755-4,1592923343021,1,speaker,"Click on the blue table"
5755-4,1592923353403,2,speaker,"The long blue table"
5755-4,1592923362429,3,speaker,"the dark blue chair"
5755-4,1592923376710,4,speaker,"the darker blue plate"
5755-4,1592923386951,5,speaker,"the green chair"
5755-4,1592923394604,5,listener,"metal or wood?"
5755-4,1592923398885,5,speaker,"metal"
5755-4,1592923409513,6,speaker,"the wooden blue box"
5755-4,1592923417193,7,speaker,"the blue plate"
5755-4,1592923425047,8,speaker,"the ruler"
5755-4,1592923432006,9,speaker,"the blue ball"
5755-4,1592923441565,10,speaker,"the denim jacket"
5755-4,1592923449724,11,speaker,"the green ball"
5755-4,1592923457918,12,speaker,"the green boot"
5755-4,1592923466414,13,speaker,"the door"
5755-4,1592923473184,14,speaker,"the silver ball"
5755-4,1592923486551,15,speaker,"the long grey table"
5755-4,1592923492715,16,speaker,"the ruler"
5755-4,1592923499103,17,speaker,"the round bowl"
5755-4,1592923505400,18,speaker,"the round bowl"
5755-4,1592923512215,19,speaker,"the plastic bag"
5755-4,1592923519168,20,speaker,"the wooden vase"
5755-4,1592923528138,21,speaker,"the green long table"
5755-4,1592923537923,22,speaker,"the green glass bottle"
5755-4,1592923544327,23,speaker,"the box"
5755-4,1592923553084,24,speaker,"the plastic bag"
5755-4,1592923562723,25,speaker,"the glass blue pitcher"
5755-4,1592923569601,26,speaker,"the red door"
5755-4,1592923575815,27,speaker,"the blue vase"
5755-4,1592923586010,28,speaker,"the green wooden spoon"
5755-4,1592923594244,29,speaker,"the lighter blue plate"
5755-4,1592923603993,30,speaker,"the green plastic cup"
5755-4,1592923611004,31,speaker,"the bowl"
5755-4,1592923620672,32,speaker,"the green plastic bottle"
